"","S1","S10","S11","S12","S16","S17","S18","S4","S5","S7","D05E01","D05E02","D05E03","D05E04","D05E05","D05E06","D05E07","D05E08","D05E09","D05E10","D08E01","D08E02","D08E03","D08E04","D08E05","D08E06","D08E07","D08E08","D08E09","D08E10","D14E01","D14E02","D14E03","D14E04","D14E05","D14E06","D14E07","D14E08","D14E09","D14E10","D21E01","D21E02","D21E03","D21E04","D21E05","D21E06","D21E07","D21E08","D21E09","D21E10","D28E01","D28E02","D28E03","D28E04","D28E05","D28E06","D28E07","D28E08","D28E09","D28E10","D35E01","D35E02","D35E03","D35E04","D35E05","D35E06","D35E07","D35E08","D35E09","D35E10","D42E01","D42E02","D42E03","D42E04","D42E05","D42E06","D42E07","D42E08","D42E09","D42E10"
"521",16.0592599518451,15.9357635922899,15.854259666577,17.2126103736617,16.4001456307292,15.0313565962557,16.6207782576258,16.5042138075267,17.6640166562618,17.685570091608,15.9391429975688,16.5747117761833,15.647430318812,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,15.3500068175923,14.1744576042916,14.818282583452,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,13.9141047885251,14.5024589022318,13.9716333603588,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,13.5600939576425,14.1625486821999,13.3265699295698,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,15.1621946128154,14.8435776050365,15.7244605610955,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,13.772211461672,13.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,13.9152258363372,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518,12.1711767976518
"555",14.0121880331461,14.1905963424756,12.4951055100078,12.5507467853832,14.9754897569458,12.6158594935831,12.4099212412497,15.457060187529,13.5999128421871,13.4845711809158,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,19.1492211733698,21.9370343122787,20.3166030524856,19.3038364781876,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,19.5868617729471,20.2643440896753,20.1172334403102,20.0804558302296,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,20.7004744317601,20.3834511777188,19.9943161424448,20.570832226054,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,11.4099212412497,20.4413079827764,20.667260567393,20.1724323921099,20.2653277478956,11.4099212412497,11.4099212412497,11.4099212412497,19.4056774867377,19.8474381987344,19.1900103070322,19.8681473389511,17.3385274830334,20.507660132156,19.397605701573,11.4099212412497,11.4099212412497,11.4099212412497,19.0805130833375,19.9959423880293,19.0197128805745,20.1937118358026,19.8157147593511,20.3212576195338,19.8052353257204,11.4099212412497,11.4099212412497,11.4099212412497,19.6906817822573,19.5507186074706,19.0426559854292,20.2829786686444,19.4218881316848,20.2967739677546,20.3554113221792
"590",13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,16.0898228589194,15.6904618385698,16.0824401462447,17.3850956303929,17.5475799026493,17.6104121098896,17.1420272600161,17.3649040969411,17.1632270723951,17.9106251650822,15.5666189672464,18.7131246858516,13.8444115470068,13.8444115470068,13.8444115470068,16.4965573454895,13.8444115470068,16.570241145536,13.8444115470068,17.5892341815701,17.4118916048559,13.8444115470068,16.3952496115872,16.6741922681457,18.6575557154384,16.7902848530274,16.6724391544728,15.5759232683676,17.1519975899897,16.4939805040704,16.3928708059413,13.8444115470068,14.8444115470068,18.1495734792469,16.974022402383,15.8747652729112,16.5132495376785,16.3996284071536,17.1741064459453,16.5962916871495,17.0753746873651,13.8444115470068,13.8444115470068,18.7107190063994,17.1178155554695,16.1473043135381,15.8446076986103,13.8444115470068,17.5429713843781,16.5202196499796,13.8444115470068,13.8444115470068,13.8444115470068,17.931141468378,15.9348196235246,16.7583143173757,16.0541167240258,15.4029121289349,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,13.8444115470068,16.2897487484475,13.8444115470068,17.6963631081379,15.5967138960379,17.9047522074344,15.9290734358768,16.5803174614251
"607",11.5622424242211,15.956603035333,12.5622424242211,12.7893298600924,12.9765641234153,14.0361736125535,13.5198819224974,12.9804966361835,13.8150830366899,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,17.5785569676066,19.5566763079068,17.0080674653982,13.4894716870077,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,16.7151978757661,11.5622424242211,18.3061373619836,11.5622424242211,12.7710767402628,13.3152911070237,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,18.099748457725,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,13.344434621924,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,17.2654410717017,16.9037524228068,13.8429395592851,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,14.9122344375263,15.6008130836895,16.078755418482,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,14.5930992860271,15.7735513464285,15.3196015648868,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211,16.0476777706821,15.4771258105831,15.1049672423598,11.5622424242211,11.5622424242211,11.5622424242211,11.5622424242211
"710",12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,12.8042318772105,17.7934000984838,15.978464686726,16.7073726141411,13.8042318772105,12.8042318772105,14.8856010547149,15.4699279369476,15.2461467746359,15.9987006020293,15.1111764329681,15.6344707517763,15.6941674162659,16.9687680266644,14.7928411211622,15.8204033686231,17.0200250003701,17.7263844876276,17.1586294099607,17.3071563291536,17.2022386347629,16.2739958786965,16.4572686451408,16.8508338928622,14.5180383795781,15.0173739054247,15.9062564594176,16.434253563001,16.8389699808934,15.7628751036558,17.9393209440114,18.2383300946457,15.7803090736559,16.2153433984731,17.3103731409032,17.3396151701274,16.1187383416634,14.6954458105374,18.5024589022318,17.5967939562001,18.7680259784454,16.6926563629468,16.8478770487778,16.4147347780555,15.2207561844955,12.8042318772105,17.2136073887655,16.6996808899096,15.1431041511572,17.8356371883053,16.9720486422928,15.3141583598533,17.23875924882,16.1419873597176,19.2047741044797,16.663863821774,16.6896977425914,16.7900047872802,15.9388903907339,17.5980088696115,16.8748733143277,15.1751596646676,15.0619617868542,16.9064913571746,16.4863479669459,16.4837842935269,16.5787854374671,17.1187180669904,17.6055156891583,17.1888689047226,17.3215053683988
"816",13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,13.6878130625649,17.9578728936761,18.1628190933379,18.1867816411929,19.3731051663031,19.6830014395383,19.6563340774504,20.3334512943642,20.3373322573247,20.7387577780345,20.2172548601637,18.0866545796872,18.1105189934025,18.3362537452432,19.3866245539066,19.3602212549116,19.3495598462386,19.805984700013,20.19020085496,20.0370964704021,19.7121440830393,13.6878130625649,13.6878130625649,17.8164087099051,20.0612010883296,19.9055588813065,19.9214879471976,19.3896145355026,19.7294282333036,19.9351463411429,20.1499095782497,17.8567720081253,17.8651230793661,17.8674416419069,19.9898337989703,19.7305431086201,19.5960441279289,20.0113992598169,20.1260654197789,17.8149766799297,20.0799951202589,16.4935740362344,13.6878130625649,13.6878130625649,18.5371539280566,18.1992649575289,19.8890478800088,20.3052123266007,19.3597945923735,20.1359309331591,19.7997875285443,13.6878130625649,13.6878130625649,14.6878130625649,18.4056733322819,19.929310427953,19.0021282625705,20.1828016834268,20.1336213784788,19.9898476548107,17.8340142098238,13.6878130625649,13.6878130625649,13.6878130625649,19.1780982695725,19.6938816626739,19.4931889586701,20.094540364074,20.1198998579974,19.7513511830165,19.68746624547
"834",16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,16.5264763147748,18.9271182115236,18.8637688617832,16.5264763147748,19.5098696997265,19.6446854306155,19.8032655758031,19.345478883553,19.1729084505339,18.4932808393033,18.8985748184073,18.9645439355725,18.5645105056893,18.7949266542548,18.5291216728231,19.2897397442937,19.2923351148623,18.5336757319747,17.6422068555538,17.8825534990058,18.7561555906415,18.5256163881457,18.4765682289357,18.3888917886956,19.1370636814351,19.4169830304839,18.5388860985195,18.6929151240055,18.8586943688145,19.1608488483829,17.6271348538961,18.38280553402,18.7366793866476,18.5986631893566,18.451496885279,19.22464236113,19.0858354939661,16.5264763147748,18.7223839707785,18.992080861803,18.9360742761547,18.315861568578,18.2423274760951,18.8454992392752,19.1283216379875,19.0533346396852,19.3850260953557,19.0888762102933,18.3025318314043,18.3660361401705,18.1209212700066,18.4704563144552,18.4303912946313,18.4408651132688,18.2495857039292,19.4234257693139,19.054919576307,18.7924503436302,18.1971542881339,18.8487726836598,18.8987106103608,18.3811204359845,18.501495126134,18.4137353471036,18.2499559889007,19.0628235150595,18.9469919182289,18.6381990185428,17.5264763147748,18.726357876389,18.6465165221827
"865",22.1825116544201,21.5910643644488,22.0000897721506,22.1791859459325,21.633841786075,21.7265865507066,22.9083836411397,21.7197856933307,22.7812262237964,22.7600740315329,21.765388492997,22.3045039563859,20.8688361161411,23.6066337199398,23.5585742760229,22.5411732035394,22.8255009494146,23.4740617654102,23.4257050866063,23.6215419483474,21.564151816407,20.9711512869974,21.1955764657944,23.4850431074199,23.1841607393871,23.1142802509387,23.3631099656592,22.7680378954195,22.3853608336486,22.7770632368853,20.6420173080419,21.0654496634403,20.9273548015193,22.2242643431429,21.7818875474074,21.8761575619873,21.9671636248655,22.9436145958013,22.9528380956792,23.2777947808421,20.1024217265471,20.5630770756999,20.7018098484314,21.9428688299795,22.3462626663168,21.1299803706999,22.9725411085165,22.1753500518392,22.5086843514487,22.5910636794215,21.3199300621739,21.0151175911046,21.1777826626145,22.5561671254477,23.0555263871355,22.8920187448892,23.113152521327,22.8588210695874,23.3932639667789,23.8389409446236,20.3985297347518,20.5874808791233,20.0091629687044,22.0818305781081,22.4100537870756,22.7623059960179,23.0574204904724,22.1626513214862,23.4633390215574,22.3486608958406,19.4855168449951,19.8213489196324,20.1849104434902,20.6690407490375,21.6014203386105,22.4319734442383,22.8402416191544,22.2643753045025,22.1961737556389,22.2655355014074
"916",13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,15.5062145889936,15.7244872073538,14.4461140421432,16.3304092413067,16.909600147197,16.3367157521605,15.8099941600171,20.4247332164788,16.6262081072042,15.837406190459,15.33716889822,15.6288157357579,15.8971836909609,16.7043359711823,16.7684815811524,16.0572725644264,16.9092719876049,16.4798276206258,16.3025496806869,16.0652478216575,16.353508694721,15.3452666260075,15.9347274959337,16.5044621172556,17.031162718929,16.5457789778608,13.0396045179538,16.0828559085072,16.2891723692832,15.9748850740259,15.5734696796443,14.0396045179538,14.592048184599,15.8505531309578,15.7852225586333,16.0564895434011,13.0396045179538,15.9938671525401,13.0396045179538,13.0396045179538,14.4263302826035,16.2330766167637,15.5204652203184,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,16.354438799006,16.1461310915909,16.7250333472196,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,16.0016500894395,16.1400708464985,15.7676930713195,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538,13.0396045179538
"956",14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,14.8068013265491,17.352534887704,17.1226965774187,16.7140979129666,19.2942460453422,17.5995351543124,18.7177333126618,20.7095701903659,22.0481735333746,20.5297736780724,20.563379703866,16.4760025181386,16.1874100706025,17.1286388128526,18.0006877666401,18.6734091518809,18.9773581925921,19.827900876348,20.3273640499007,20.593413920053,20.31564269721,16.0812337576798,16.2409962458816,17.8880118716834,18.8878810171482,18.0457809877246,15.8068013265491,20.3787859227334,20.7849886200188,20.0883288882175,20.3282991035104,16.3743093439862,16.5871182396906,16.4681626274378,17.1202682572243,17.4002206961608,17.4682581048181,20.6028583180774,20.9722316931565,20.1473614588805,20.5225240638203,16.3431163000443,16.9243022009991,16.5016506174463,19.6956378118139,20.215968988133,19.9497440843801,20.1246489148275,17.0569234318756,20.588790566828,19.9061360594923,15.8472286657452,16.382657797131,16.9209808270531,19.4521909582599,19.8395913323641,19.4424656924218,20.6266697727584,20.1905240053,20.580214395478,20.2609229783578,15.9276622381906,17.2244539533306,16.5844634354136,20.0675499028259,19.7054366491763,19.4018503209933,16.3325960577892,20.4323583874598,20.6215833080462,20.6703104698006
"960",12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,12.6663349750767,16.5471054000408,15.9355564325373,17.0085052194401,16.7756874336652,17.2238320329621,16.9083222482666,15.3304617637432,18.0415682531688,16.3091743396702,17.5285838327153,16.2496319947483,15.7508639743868,15.4778214967834,15.378498076249,16.1091572938764,16.5780483079888,16.3824720492894,17.2175601751673,16.1761731491075,16.193467608423,15.8820459419668,15.8196552121461,16.3442612273297,12.6663349750767,17.1944009837125,16.1870427143399,14.7486645840618,16.2766878479843,16.1907699369003,15.3871085858387,15.7348154478467,15.4877458436592,15.9669785220721,15.9652206218142,15.7372473430277,17.1929766223944,16.9848078306602,12.6663349750767,17.3089166893775,16.3981591484586,16.2150210191126,16.4636840111102,16.0367102296476,15.3513188608464,16.2337881710646,16.981400045875,16.6900934856729,12.6663349750767,16.4985064385042,16.8130045317453,15.9941766251617,16.2005346678129,15.8938939988331,16.6875260474693,15.0625942981717,13.6663349750767,16.6229955331059,16.789227956858,12.6663349750767,16.2909907829959,16.5016350690692,15.1176836806744,15.5111349294844,16.4173910528752,12.6663349750767,16.5663811293344,15.2708792953288,15.4351819015386,16.2801001496026,14.8597288926784
"964",12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,15.7718247250865,16.1037385801829,16.1141693449569,15.4814525882837,15.4304852210203,15.3420399339754,15.2062512720607,12.1606593072174,12.1606593072174,12.1606593072174,15.5320210272584,15.9186536363159,16.808888781277,14.5094038930604,15.6001452163587,15.5182228399156,15.5882461520448,12.1606593072174,12.1606593072174,12.1606593072174,15.3289203104556,15.2896226851804,15.7473538294781,12.1606593072174,15.2468890162743,15.1545016938648,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,13.1606593072174,14.7106988301162,12.1606593072174,15.5438776568125,13.859631842795,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,12.1606593072174,15.7205916348746,14.7537912887825,15.6604416502092,12.1606593072174,14.4481163054095,15.6292427665467,12.1606593072174,12.1606593072174,12.1606593072174,15.4105507254952,15.2882172344693,16.6020753793602,15.9131932953175,17.6519275955517,15.2036538855296,17.1618404565131,12.1606593072174,12.1606593072174,12.1606593072174,15.9584167767051,12.1606593072174,15.8664096171982,14.680799034573,15.3212234819108,16.4854991563463,12.1606593072174
"965",13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,13.2820748685841,15.772185682458,14.7369303716893,15.8611353828369,13.2820748685841,15.3700743491069,15.3767697902455,19.9301135992948,21.4622261612453,20.3053203336342,19.7105020965663,14.9957229932774,15.7250999355008,14.987663718254,16.2005538246927,15.7388839197751,15.2812418305658,20.1528888760812,20.6324379246547,20.3214547209795,20.7045639412468,15.2520740427962,16.0175913916754,14.8316536232274,15.6980806226412,13.2820748685841,15.678655152352,20.4197534584713,20.3458708281613,20.0788817813857,20.2294678041768,15.4305178896353,15.3136625031579,14.2820748685841,13.2820748685841,15.902822589587,15.1842167460925,20.4873415410308,20.7127990115817,20.2352090588112,20.9417396986459,14.3956680096368,13.2820748685841,13.2820748685841,20.0072695906545,20.6259888088784,20.0972503016715,20.384556119208,17.7359856482497,21.1100767094959,20.2216154402205,13.2820748685841,13.2820748685841,13.2820748685841,20.1717827461926,19.6896465609899,20.1263553605889,20.5777561162138,20.5996577321285,20.8495486546687,20.540430788681,13.2820748685841,13.2820748685841,13.2820748685841,20.1385380505266,20.2118277089774,19.8404506325586,15.1464095695878,20.5087590535162,20.934160205824,20.7663719981811
